title,label
Fasilitas untuk Penyiapan dan Pelaksanaan Transaksi Proyek Kerja Sama Pemerintah dengan Badan Usaha dalam Penyediaan Infrastruktur,"Proyek Kerjasama Pemerintah, Infrastruktur, Badan Usaha"
Pencabutan Peraturan Presiden Nomor 9 Tahun 2OO9 tentang Lembaga Pembiayaan,"Pencabutan, Lembaga Pembiayaan, Peraturan Presiden"
Perubahan Ketiga atas Peraturan Presiden Nomor 3 Tahun 2016 tentang Percepatan Pelaksanaan Proyek Strategis Nasional,"Perubahan Ketiga, Proyek Strategis Nasional, Percepatan"
Perubahan atas Peraturan Menteri Keuangan Nomor 105/PMK.07/2020 tentang Pengelolaan Pinjaman Pemulihan Ekonomi Nasional untuk Pemerintah Daerah,"Perubahan, Program Pen, Pemerintah Daerah"
Tarif Layanan Badan Layanan Umum Rumah Sakit Tingkat II dr. Soepraoen pada Kementerian Pertahanan,"Tarif Layanan Blu, Kementerian Pertahanan, Rumah Sakit Tingkat Ii"
Dana Operasional Badan Penyelenggara Jaminan Sosial Ketenagakerjaan Tahun 2020,"Badan Penyelenggara Jaminan Sosial, Jaminan Sosial Ketenagakerjaan, Dana Operasional"
Peraturan Menteri Keuangan tentang Perubahan atas Peraturan Menteri Keuangan Nomor 67/PMK.04/2018 tentang Perdagangan Barang Kena Cukai yang Pelunasan Cukainya dengan Cara Pelekatan Pita Cukai atau Pembubuhan Tanda Pelunasan Cukai Lainnya,"Perubahan, Barang Kena Cukai, Pita Cukai"
Komite Penanganan Corona Virus Disease 2019 (COVID-l9) dan Pemulihan Ekonomi Nasional,"Covid-19, Ppen, Komite"
Tarif Layanan Badan Layanan Umum Rumah Sakit Pusat Angkatan Udara dr. Suhardi Hardjolukito pada Kementerian Pertahanan,"Tarif Layanan Blu, Kementerian Pertahanan, Rumah Sakit Pusat Angkatan Udara"
"Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Politeknik Energi dan Pertambangan Bandung, dan Balai Pendidikan dan Pelatihan Tambang Bawah Tanah, Kementerian Energi dan Sumber Daya Mineral","Jenis Dan Tarif, Penerimaan Negara Bukan Pajak, Kementerian Esdm"
Cipta Kerja,Cipta Kerja
Penilaian oleh Penilai Pemerintah di Lingkungan Direktorat Jenderal Kekayaan Negara,"Penilaian, Penilai Pemerintah, Direktorat Jenderal Kekayaan Negara"
Standar Barang dan Standar Kebutuhan Barang Milik Negara,"Barang Milik Negara, Standar Kebutuhan, Standar Barang"
Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan Perdagangan Barang dalam Persetujuan Kerangka Kerja mengenai Kerja Sama Ekonomi dan Persetujuan Tertentu antara Perhimpunan Bangsa-Bangsa Asia Tenggara dan Republik Rakyat Tiongkok,"Tarif Bea Masuk, Kerjasama Ekonomi, Republik Rakyat Tiongkok"
"Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan mengenai Perdagangan Barang dalam Persetujuan Kerangka Kerja mengenai Kerjasama Ekonomi Menyeluruh antara
Perhimpunan Bangsa-Bangsa Asia Tenggara dan Republik India","Tarif Bea Masuk, Kerjasama Ekonomi, Republik India"
Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan Perdagangan Barang dalam Persetujuan Kerangka Kerja mengenai Kerjasama Ekonomi Menyeluruh antar Pemerintah Negara-Negara Anggota Perhimpunan Bangsa-Bangsa Asia Tenggara dan Republik Korea,"Kerjasama Ekonomi, Tarif Bea Masuk, Republik Korea"
Tata Cara Pengenaan Tarif Bea Masuk atas Barang Impor Berdasarkan Persetujuan Pembentukan Kawasan Perdagangan Bebas ASEAN- Australia-Selandia Baru,"Tarif Bea Masuk, Kawasan Perdagangan Bebas, Barang Impor"
Bea Meterai,Bea Meterai
Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2021,"Apbn, Tahun Anggaran 2021, Anggaran Pendapatan Dan Belanja Negara"
Perubahan atas Peraturan Pemerintah Nomor 3 Tahun 2018 tentang Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak yang Berlaku pada Kementerian Keuangan,"Penerimaan Negara Bukan Pajak, Jenis Dan Tarif, Perubahan"
Jaminan Pemerintah Pusat atas Pembiayaan Pembangunan dalam rangka Mendorong Perekonomian Nasional dan/atau Program Pemulihan Ekonomi Nasional,"Program Pen, Jaminan Pemerintah, Pembiayaan"
Perubahan atas Peraturan Menteri Keuangan Nomor 141/PMK.07/2019 tentang Pengelolaan Dana Insentif Daerah,"Perubahan, Pengelolaan, Dana Insentif Daerah"
Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 13/PMK.010/2017 tentang Penetapan Barang Ekspor  yang Dikenakan Bea Keluar dan Tarif Bea Keluar,"Perubahan Kedua, Barang Ekspor, Tarif Bea Keluar"
Jenis dan Tarif atas Jenis Penerimaan Negara Bukan Pajak Jasa Transportasi Laut yang Berlaku pada Kementerian Perhubungan di Wilayah Tertentu di Perairan yang Ditetapkan sebagai Pelabuhan di Provinsi Kepulauan Riau,"Jenis Dan Tarif, Penerimaan Negara Bukan Pajak, Jasa Transportasi Laut"
Tarif Layanan Badan Layanan Umum Badan Pelaksana Otorita Danau Toba pada Kementerian Pariwisata dan Ekonomi Kreatif,"Tarif Layanan Blu, Kementerian Pariwisata Dan Ekonomi Kreatif, Badan Pelaksana Otorita Danau Toba"
"Pengelolaan Piutang Negara pada Kementerian 
Negara/Lembaga, Bendahara Umum Negara dan 
Pengurusan Sederhana oleh Panitia Urusan Piutang Negara","Panitia Urusan Piutang Negara, Piutang Negara, Bendahara Umum Negara"
Tarif Layanan Badan Layanan Umum Rumah Sakit Bhayangkara Tingkat II Makassar pada Kepolisian Negara Republik Indonesia,"Tarif Layanan Blu, Rumah Sakit Bhayangkara, Kepolisian Negara Republik Indonesia"
Kelompok Barang Kena Pajak yang Tergolong Mewah yang Dikenakan Pajak Penjualan atas Barang Mewah,"Barang Kena Pajak, Pajak Penjualan Atas Barang Mewah, Kendaraan Bermotor"
Pengangkatan dan Pemberhentian Direktur dan Wakil Direktur Politeknik Keuangan Negara STAN,"Politeknik Keuangan Negara, Stan, Pengangkatan/Pemberhentian"
Organisasi dan Tata Kerja Politeknik Keuangan Negara STAN,"Politeknik Keuangan Negara, Stan, Organisasi Dan Tatakerja"
Pertanggungjawaban atas Pelaksanaan Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2019,"Pertanggungjawaban, Anggaran Pendapatan Dan Belanja Negara, Tahun Anggaran 2019"
Tarif Layanan Badan Layanan Umum Rumah Sakit Bhayangkara Tingkat III Ambon pada Kepolisian Negara Republik Indonesia,"Tarif Layanan Blu, Rumah Sakit Bhayangkara, Kepolisian Negara Republik Indonesia"
Tarif Layanan Badan Layanan Umum Rumah Sakit Bhayangkara Tingkat II Sartika Asih Bandung pada Kepolisian Negara Republik Indonesia,"Tarif Layanan Blu, Rumah Sakit Bhayangkara, Kepolisian Negara Republik Indonesia"
Pernyataan Standar Akuntansi Pemerintahan Berbasis Akrual Nomor 15 tentang Peristiwa Setelah Tanggal Pelaporan,"Standar Akuntansi Pemerintah, Peristiwa Setelah Tanggal Pelaporan, Berbasis Akrual Nomor 15"
Perubahan Ketiga atas Peraturan Menteri Keuangan Nomor 205/PMK.07/2019 tentang Pengelolaan Dana Desa,"Perubahan, Pengelolaan, Dana Desa"
Tarif Layanan Badan Layanan Umum Institut Agama Islam Negeri Bukittinggi pada Kementerian Agama,"Tarif Layanan Blu, Institut Agama Islam Negeri, Kementerian Agama"
Pengelolaan Aset Eks Badan Penyehatan Perbankan Nasional oleh Menteri Keuangan,"Pengelolaan Aset, Eks Badan Penyehatan Perbankan Nasional, Menteri Keuangan"
Pemberian Pengurangan Penghasilan Bruto Atas Kegiatan Penelitian Dan Pengembangan Tertentu Di Indonesia,"Penghasilan Bruto, Penelitian, Pengurangan"
"Tata Cara Pengajuan dan Penyelesaian Keberatan, Keringanan dan Pengembalian Penerimaan Negara Bukan Pajak","Tatacara Pengajuan, Penyelesaian Keberatan, Penerimaan Negara Bukan Pajak"
Pengelolaan Penerimaan Negara Bukan Pajak,"Pengelolaan, Pnbp, Penerimaan Negara Bukan Pajak"
Perubahan Kedua Atas Peraturan Pemerintah Nomor 5 Tahun 2005 tentang Penyertaan Modal Negara Republik Indonesia untuk Pendirian Perusahaan Perseroan (Persero) di Bidang Pembiayaan Sekunder Perumahan,"Program Pen, Perubahan Kedua, Penyertaan Modal Negara"
Perubahan Ketiga Atas Peraturan Presiden Nomor 19 Tahun 2005 tentang Pembiayaan Sekunder Perumahan,"Perubahan Ketiga, Program Pen, Pembiayaan Sekunder Perumahan"
"Tarif atas Jenis Penerimaan Negara Bukan Pajak Berupa Tarif Layanan Kesehatan yang Berlaku pada Rumah Sakit Dr. Johannes Leimena Ambon, Kementerian Kesehatan","Tarif, Penerimaan Negara Bukan Pajak, Rumah Sakit Umum Pusat"
Pengelolaan Dana Insentif Daerah Tambahan Periode Ketiga Tahun Anggaran 2020,"Dana Insentif Daerah, Tahun Anggaran 2020, Periode Ketiga"
Pembentukan Jabatan Analis pada Manajemen Eksekutif Komite Nasional Ekonomi dan Keuangan Syariah,"Manajemen Eksekutif, Jabatan Analis, Komite Nasional Ekonomi"
"Perubahan Kedua atas Peraturan Menteri Keuangan Nomor 34/PMK.04/2020 tentang Pemberian Fasilitas Kepabeanan dan/ atau Cukai serta Perpajakan atas Impor Barang untuk Keperluan
Penanganan Pandemi Corona Virus Diseqse 2019(COVID-19)","Program Pen, Covid-19, Kepabeanan"
Perubahan atas Peraturan Menteri Keuangan Nomor 40/PMK.04/2016 tentang Pembayaran dan/atau Penyetoran Penerimaan Negara dalam rangka Kepabeanan dan Cukai secara Elektronik,"Perubahan, Penerimaan Negara, Kepabeanan Dan Cukai"
Pelaksanaan Konfirmasi Status Wajib Pajak Dalam Rangka Pemberian Pelayanan Publik Tertentu di Lingkungan Kementerian Keuangan,"Wajib Pajak, Pelayanan Publik, Kementerian Keuangan"
Manajemen Sumber Daya Manusia pada Unit Organisasi Non Eselon Kementerian Keuangan,"Sumber Daya Manusia, Unit Organisasi, Kementerian Keuangan"
Pengadaan Vaksin dan Pelaksanaan Vaksinasi Dalam Rangka Penanggulangan Pandemi Corona Virus Disease 2019 (COVID-19);,"Pengadaan, Vaksin, Covid-19"
"Perubahan atas Peraturan Menteri Keuangan Nomor 35/PMK.07 /2020 tentang Pengelolaan Transfer ke Daerah dan Dana Desa Tahun Anggaran 2020 dalam rangka Penanganan Pandemi Corona Virus Disease 2019 ( COVID-19) 
dan/atau Menghadapi Ancaman yang Membahayakan Perekonomian Nasional","Transfer Ke Daerah, Covid-19, Program Pen"
Pengelolaan Barang Milik Negara oleh Badan Layanan Umum Lembaga Manajemen Aset Negara,"Lembaga Manajemen Aset Negara, Badan Layanan Umum, Barang Milik Negara"
Pemberian Fasilitas Pajak terhadap Barang dan Jasa yang Diperlukan dalam rangka Penanganan Pandemi Corona Virus Disease 2019 dan Perpanjangan Pemberlakuan Fasilitas Pajak Penghasilan Berdasarkan Peraturan Pemerintah Nomor 29 Tahun 2020 tentang Fasilitas Pajak Penghasilan Dalam Rangka Penanganan Corona Virus Disease 2019 (COVID-19),"Fasilitas Pajak Penghasilan, Program Pen, Covid-19"
Tarif Layanan Badan Layanan Umum Universitas Syiah Kuala pada Kementerian Pendidikan dan Kebudayaan,"Tarif Layanan Blu, Kementerian Pendidikan Dan Kebudayaan, Universitas Syiah Kuala"
Pengawasan terhadap Impor atau Ekspor Barang Larangan dan/ atau Pembatasan,"Barang Larangan, Impor, Ekspor"
Perubahan Kedua Atas Peraturan Pemerintah Nomor 35 Tahun 2009 Tentang Penyertaan Modal Negara Republik Indonesia Untuk Pendirian Perusahaan Perseroan (Persero) Di Bidang Penjaminan Infrastruktur,"Program Pen, Penjaminan Infrastruktur, Perusahaan Perseroan"
"Perubahan Atas Peraturan Pemerintah Nomor 102 Tahun 2015 tentang Asuransi Sosial Prajurit Tentara Nasional Indonesia, Anggota Kepolisian Negara Republik Indonesia, dan Pegawai Aparatur Sipil Negara di lingkungan Kementerian Pertahanan dan Kepolisian Negara Republik Indonesia","Perubahan, Asuransi, Tentara Nasional Indonesia"
Perubahan Kedua Atas Peraturan Pemerintah Nomor 66 Tahun 2007 tentang Penyertaan Modal Negara Republik Indonesia Untuk Pendirian Perusahaan Perseroan (Persero) di Bidang Pembiayaan Infrastruktur,"Program Pen, Perusahaan Perseroan, Pembiayaan Infrastruktur"
Gaji Dan Tunjangan Pegawai Pemerintah Dengan Perjanjian Kerja,"Gaji, Tunjangan, Pegawai"
Pengelolaan Barang Milik Negara Hulu Minyak dan Gas Bumi,"Barang Milik Negara, Minyak Dan Gas Bumi, Pengelolaan"
Tata Cara Pendanaan Pengadaan Tanah bagi Proyek Strategis Nasional oleh Lembaga Manajemen Aset Negara,"Lembaga Manajemen Aset Negara, Pengadaan Tanah, Proyek Strategis Nasional"
Tata Cara Pemberian Subsidi Bunga/Subsidi Margin dalam rangka Mendukung Pelaksanaan Program Pemulihan Ekonomi Nasional,"Subsidi Bunga, Tatacara Pemberian, Program Pen"
Penetapan Tarif Nol Rupiah atas Jasa Penerbitan Surat Keterangan Asal yang Berlaku pada Kementerian Perdagangan karena Pandemi Corona  Virus Disease 2019 (COVID-19),"Tarif Nol Rupiah, Surat Keterangan, Covid-19"
"Tata Cara Penyediaan, Pembayaran, dan Pertanggungjawaban Bantuan Pembayaran Tagihan Listrik Perusahaan Perseroan (Persero) PT Perusahaan Listrik Negara bagi Pelanggan Golongan Industri, Bisnis, dan Sosial dalam rangka Pelaksanaan Program Pemulihan Ekonomi Nasional","Pt. Perusahaan Listrik Negara, Program Pen, Tagihan Listrik"
Pajak Penghasilan Ditanggung Pemerintah atas Penghasilan dari Penghapusan secara Mutlak Piutang Negara Nonpokok yang Diterima Perusahaan Daerah Air Minum Tertentu,"Pajak Penghasilan Ditanggung Pemerintah, Piutang Negara, Perusahaan Daerah Air Minum"
Bea Masuk Ditanggung Pemerintah atas Impor Barang dan Bahan untuk Memproduksi Barang dan/atau Jasa oleh Industri Sektor Tertentu yang Terdampak Pandemi Corona Virus Disease 2019 (COVID-19),"Bea Masuk Ditanggung Pemerintah, Covid-19, Program Pen"
Tarif Layanan Badan Layanan Umum Badan Pengelola Dana Lingkungan Hidup pada Kementerian Keuangan,"Tarif Layanan Blu, Badan Pengelola Dana Lingkungan Hidup, Badan Layanan Umum"
"Tata Cara Penyampaian, Pencantuman, dan Penghapusan Ketentuan Tata Niaga Post Border pada Sistem Indonesia National Single Window","Indonesia National Single Window, Tata Niaga Post Border, Penghapusan"
Tata Cara Pengenaan Tarif Bea Masuk Atas Barang Impor Berdasarkan Persetujuan Perdagangan Barang ASEAN,"Tarif Bea Masuk, Barang Impor, Barang Asean"
Pemberian Fasilitas Pengurangan Pajak Penghasilan Badan,"Pajak Penghasilan Badan, Pemberian Fasilitas, Pengurangan"
Pedoman Pengelolaan Badan Layanan Umum,"Badan Layanan Umum, Pedoman Pengelolaan"
"Perubahan atas Peraturan Menteri Keuangan Nomor 131/PMK.01/2015 tentang Pedoman Penyusunan Proses Bisnis, Kerangka Pengambilan Keputusan, dan Standar Operasional Prosedur di Lingkungan Kementerian Keuangan","Standar Operasional Prosedur, Perubahan, Proses Bisnis"
Tunjangan Jabatan Fungsional Penilai Pajak dan Asisten Penilai Pajak,"Jabatan Fungsional, Asisten Penilai Pajak, Penilai Pajak"
Tata Cara Penggunaan dan Pergeseran Anggaran pada Bagian Anggaran Bendahara Umum Negara Pengelolaan Belanja Lainnya (BA 999.08),"Pergeseran Anggaran Belanja, Bendahara Umum Negara, Belanja Lainnya"
Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Sirop Fruktosa,"Pengenaan Bea Masuk, Impor Produk, Sirop Fruktosa"
Pajak Pertambahan Nilai atas Impor dan/ atau Penyerahan Kertas Koran dan/ atau Kertas Majalah yang Ditanggung Pemerintah Tahun Anggaran 2020,"Pajak Pertambahan Nilai, Tahun Anggaran 2020, Kertas Koran"
Tata Cara Pengelolaan Dana Lingkungan Hidup,"Lingkungan Hidup, Pengelolaan Dana, Tata Cara"
Bentuk dan Tata Cara Penyampaian Laporan serta Daftar Wajib Pajak dalam rangka Pemenuhan Persyaratan Penurunan Tarif Pajak Penghasilan bagi Wajib Pajak Badan Dalam Negeri yang Berbentuk Perseroan Terbuka,"Wajib Pajak Badan Dalam Negeri, Pajak Penghasilan, Perseroan Terbuka"
Tata Cara Pengalihan dan Pengembalian Dana Tabungan Perumahan Pegawai Negeri Sipil,"Tabungan Perumahan, Pegawai Negeri Sipil, Pengembalian Dana"
Penyesuaian Iuran Program Jaminan Sosial Ketenagakerjaan Selama Bencana Nonalam Penyebaran Corona Virus Disease 2019 (COVID-19),"Jaminan Sosial Ketenagakerjaan, Covid-19, Iuran"
"Batas Maksimal Kumulatif Defisit Anggaran Pendapatan dan Belanja Daerah, Batas Maksimal Defisit Anggaran Pendapatan dan Belanja Daerah, dan Batas Maksimal Kumulatif Pinjaman Daerah Tahun Anggaran 2021","Batas Maksimal Kumulatif, Anggaran Pendapatan Dan Belanja Daerah, Pinjaman Daerah"
Peta Kapasitas Fiskal Daerah,"Peta Kapasitas Fiskal, Kapasitas Fiskal Daerah"
Standar Biaya Masukan Tahun Anggaran 2021,"Standar Biaya Masukan, Tahun Anggaran 2021, Standar Biaya"
Investasi Pemerintah dalam rangka Program Pemulihan Ekonomi Nasional,"Investasi Pemerintah, Program Pen, Ekonomi Nasional"
Perubahan atas Peraturan Menteri Keuangan Nomor 39 /PMK.02/2020 tentang Tata Cara Revisi Anggaran Tahun Anggaran 2020,"Revisi Anggaran, Tahun Anggaran 2020, Program Pen"
Pedoman Akuntansi dan Pelaporan Keuangan atas Barang Milik Negara yang Berasal dari Kontraktor Kontrak Kerja Sama Kegiatan Usaha Hulu Minyak dan Gas Bumi,"Pelaporan Keuangan, Barang Milik Negara, Minyak Dan Gas Bumi"
Pemanfaatan Barang Milik Negara,"Pemanfaatan, Barang Milik Negara, Bmn"
Pengelolaan Dana Insentif Daerah Tambahan Periode Kedua Tahun Anggaran 2020,"Dana Insentif Daerah, Program Pen, Tahun Anggaran 2020"
Penetapan Kurang Bayar dan Lebih Bayar Dana Bagi Hasil pada Tahun 2020,"Tahun 2020, Kurang Bayar Dan Lebih Bayar, Dana Bagi Hasil"
Perubahan atas Peraturan Pemerintah Nomor 81 Tahun 2015 tentang Impor dan/atau Penyerahan Barang Kena Pajak Tertentu yang Bersifat Strategis yang Dibebaskan dari Pengenaan Pajak Pertambahan Nilai,"Perubahan, Pajak Pertambahan Nilai, Barang Kena Pajak"
Standar Biaya Keluaran Tahun Anggaran 2021,"Standar Biaya Keluaran, Tahun Anggaran 2021, Standar Biaya"
Perubahan atas Peraturan Menteri Keuangan Nomor 119/PMK.010/2018 tentang Pengenaan Bea Masuk Tindakan Pengamanan terhadap Impor Produk Ubin Keramik,"Perubahan, Pengenaan Bea Masuk, Produk Ubin Keramik"
Perubahan atas Peraturan Menteri Keuangan Nomor 86/PMK.03/2020 tentang Insentif Pajak untuk Wajib Pajak Terdampak Pandemi Corona Virus Disease 2019,"Program Pen, Insentif Pajak, Covid-19"
Kawasan Pabean dan Tempat Penimbunan Sementara,"Kawasan Pabean, Tempat Penimbunan Sementara, Program Pen"
Pembongkaran dan Penimbunan Barang Impor,"Pembongkaran Dan Penimbunan, Barang Impor, Impor"
"Pemberian Gaji, Pensiun, Tunjangan, atau Penghasilan Ketiga Belas Tahun 2020 kepada Pegawai Negeri Sipil, Prajurit Tentara Nasional Indonesia, Anggota Kepolisian Negara Republik
Indonesia, Pegawai Nonpegawai Negeri Sipil, dan Penerima Pensiun atau Tunjangan","Gaji Ketiga Belas, Pegawai Negeri Sipil, Tunjangan"
Mekanisme Pelaksanaan dan Pertanggungjawaban atas Pajak Ditanggung Pemerintah dalam rangka Penanganan Pandemi Corona Virus Disease 2019 (COVID-19),"Covid-19, Pajak Ditanggung Pemerintah, Program Pen"
"Petunjuk Teknis Pelaksanaan Pemberian Gaji, Pensiun, Tunjangan, atau Penghasilan Ketiga Belas Tahun 2020 kepada Pegawai Negeri Sipil, Prajurit Tentara Nasional Indonesia, Anggota Kepolisian Negara Republik Indonesia, Pegawai Nonpegawai Negeri Sipil, dan Penerima Pensiun atau Tunjangan yang Bersumber dari Anggaran Pendapatan dan Belanja Negara","Gaji Ketiga Belas, Pegawai Negeri Sipil, Tunjangan"
Pengelolaan Pinjaman Pemulihan Ekonomi Nasional Untuk Pemerintah Daerah,"Program Pen, Pemerintah Daerah, Pinjaman"
Penempatan Dana Dalam Rangka Pelaksanaan Program Pemulihan Ekonomi Nasional,"Program Pen, Penempatan, Dana"
Tata Cara Pengelolaan Rekening Khusus Dalam Rangka Pembiayaan Penanganan Dampak Pandemi Corona Virus Disease (Covid-19) dan Pemulihan Ekonomi Nasional,"Rekening Khusus, Covid-19, Program Pen"
Pengelolaan Rekening Milik Bendahara Umum Negara,"Bendahara Umum Negara, Rekening, Program Pen"
Penyaluran dan Penggunaan Transfer ke Daerah dan Dana Desa Tahun Anggaran 2020 untuk Mendukung Penanganan Pandemi Corona Virus Disease 2019 (COVID-19) dan Pemulihan Ekonomi Nasional,"Dana Desa, Covid-19, Program Pen"
Perubahan Atas Peraturan Pemerintah Nomor 23 Tahun 2020 tentang Pelaksanaan Program Pemulihan Ekonomi Nasional Dalam Rangka Mendukung Kebijakan Keuangan Negara untuk Penanganan Pandemi Corona Virus Disease 2019 (COVID19) dan/atau Menghadapi Ancaman yang Membahayakan Perekonomian Nasional dan/atau Stabilitas Sistem Keuangan serta Penyelamatan Ekonomi Nasional,"Covid-19, Program Pen, Stabilitas Sistem Keuangan"
"Tata Cara Penyediaan, Pencairan, dan Pertanggungjawaban Pemberian Bantuan Pendanaan Perguruan Tinggi Negeri Badan Hukum","Pendanaan, Tatacara Penyediaan, Perguruan Tinggi Negeri Badan Hukum"
Kriteria dan/ atau Rincian Barang Kebutuhan Pokok yang Tidak Dikenai Pajak Pertambahan Nilai,"Barang Kebutuhan Pokok, Pajak Pertambahan Nilai, Kriteria"
Tata Cara Penyampaian Keberatan Secara Elektronik,"Keberatan, Elektronik, Direktorat Jenderal Pajak"
Tata Cara Penjaminan Pemerintah untuk Pelaku Usaha Korporasi melalui Badan Usaha Penjaminan yang Ditunjuk dalam rangka Pelaksanaan Program Pemulihan Ekonomi Nasional,"Program Pen, Badan Usaha Penjaminan, Penjaminan Pemerintah"
"Perubahan atas Peraturan Menteri Keuangan Nomor 158/PMK.04/2017 tentang Tatalaksana Penyerahan Pemberitahuan Rencana Kedatangan Sarana Pengangkut, Manifes Kedatangan
Sarana Pengangkut dan Manifes Keberangkatan Sarana Pengangkut","Perubahan, Sarana Pengangkut, Manifes"
Perubahan atas Peraturan Menteri Keuangan Nomor 11/PMK.010/2020 tentang Pelaksanaan Peraturan Pemerintah Nomor 78 Tahun 2019 tentang Fasilitas Pajak Penghasilan untuk Penanaman Modal di Bidang-bidang Usaha Tertentu dan/atau di Daerah-daerah Tertentu,"Perubahan, Fasilitas Pajak Penghasilan, Penanaman Modal"
